"year_week","region","number_healthcare_workers","number_cases","population","incidence","cases_0-4","inc_0-4","cases_5-14","inc_5-14","cases_15-64","inc_15-64","cases_65+","inc_65+"
"2012-15","AP Trento",9,15,11902,1.26,4,4.44,3,1.44,7,1.02,1,0.49
"2012-15","Veneto",58,15,75448,0.2,4,0.84,0,0,10,0.23,1,0.06
"2012-15","Friuli-Venezia Giulia",11,11,15059,0.73,0,0,0,0,9,100,2,0.54
"2012-15","Liguria",32,28,38778,0.72,7,2.77,2,0.46,16,0.72,3,0.31
"2012-15","Emilia Romagna",35,29,45261,0.64,8,2.03,5,0.61,14,0.6,2,0.21
"2012-15","Tuscany",40,26,50482,0.52,0,0,3,0.5,17,0.56,6,0.51
"2012-15","Umbria",10,9,11915,0.76,7,5.6,1,0.41,1,0.17,0,0
"2012-15","Marche",7,33,8370,3.94,0,0,3,3.31,27,5.01,3,1.78
"2012-15","Lazio",51,37,65072,0.57,3,0.96,7,1.12,21,0.5,6,0.45
"2012-15","Abruzzo",14,21,12766,1.64,5,2.42,7,1.94,9,1.75,0,0
"2012-15","Molise",13,70,15297,4.58,14,8.64,19,6.28,33,4.19,4,1.45
"2012-15","Campania",14,47,16281,2.89,4,3.4,21,6.91,21,2.15,1,0.43
"2012-15","Apulia",87,33,111827,0.3,5,0.87,5,0.42,20,0.27,3,0.15
"2012-15","Basilicata",0,0,0,0,0,0,0,0,0,0,0,0
"2012-15","Calabria",14,56,18763,2.98,10,6.31,17,5.56,27,2.47,2,0.63
"2012-15","Sicily",47,82,62112,1.32,0,0,2,0.66,71,1.59,9,0.67
"2012-15","Sardinia",4,1,3890,0.26,0,0,0,0,1,0.71,0,0
"2012-16","Piedmont",25,89,32176,2.77,8,5.95,12,3.97,55,2.69,14,1.89
"2012-16","Aosta Valley",4,3,5503,0.55,0,0,0,0,3,0.93,0,0
"2012-16","Lombardy",131,72,186883,0.39,18,1.42,7,0.32,43,0.38,4,0.1
"2012-16","AP Bolzano",7,8,11243,0.71,1,4.88,2,1.77,5,0.66,0,0
"2012-16","AP Trento",12,6,16025,0.37,3,2.7,1,0.35,2,0.22,0,0
"2012-16","Veneto",75,21,97462,0.22,1,0.16,2,0.16,15,0.26,3,0.14
"2012-16","Friuli-Venezia Giulia",11,11,15059,0.73,0,0,0,0,9,100,2,0.54
"2012-16","Liguria",32,28,38778,0.72,7,2.77,2,0.46,16,0.72,3,0.31
"2012-16","Emilia Romagna",30,21,42115,0.5,5,3.3,4,0.93,12,0.47,0,0
"2012-16","Tuscany",40,26,50482,0.52,0,0,3,0.5,17,0.56,6,0.51
"2012-16","Umbria",10,9,11915,0.76,7,5.6,1,0.41,1,0.17,0,0
"2012-16","Marche",4,5,5370,0.93,0,0,0,0,5,1.27,0,0
"2012-16","Lazio",58,30,73556,0.41,6,1.31,6,0.7,18,0.39,0,0
"2012-16","Abruzzo",14,21,12766,1.64,5,2.42,7,1.94,9,1.75,0,0
"2012-16","Molise",11,17,12337,1.38,2,1.04,5,1.49,9,1.7,1,0.56
"2012-16","Campania",55,106,68371,1.55,30,5.69,33,2.7,35,0.88,8,0.72
"2012-16","Apulia",87,33,111827,0.3,5,0.87,5,0.42,20,0.27,3,0.15
"2012-16","Basilicata",0,0,0,0,0,0,0,0,0,0,0,0
"2012-16","Calabria",14,56,18763,2.98,10,6.31,17,5.56,27,2.47,2,0.63
"2012-16","Sicily",47,82,62112,1.32,0,0,2,0.66,71,1.59,9,0.67
"2012-16","Sardinia",3,0,2970,0,0,0,0,0,0,0,0,0
"2012-17","Piedmont",25,25,33419,0.75,2,1.24,4,1.21,16,0.77,3,0.4
"2012-17","Aosta Valley",0,0,0,0,0,0,0,0,0,0,0,0
"2012-17","Lombardy",98,61,136404,0.45,20,2.01,16,0.91,24,0.3,1,0.03
"2012-17","AP Bolzano",6,12,9853,1.22,4,19.51,5,4.46,2,0.31,1,0.5
"2012-17","AP Trento",4,7,4571,1.53,4,6.87,2,1.54,1,0.48,0,0
"2012-17","Veneto",70,5,90169,0.06,0,0,0,0,3,0.06,2,0.1
"2012-17","Friuli-Venezia Giulia",8,0,11063,0,0,0,0,0,0,0,0,0
"2012-17","Liguria",33,17,38681,0.44,4,1.58,4,0.9,9,0.4,0,0
"2012-17","Emilia Romagna",32,13,43682,0.3,4,2.39,4,0.96,3,0.11,2,0.19
"2012-17","Tuscany",41,20,51463,0.39,0,0,0,0,12,0.39,8,0.65
"2012-17","Umbria",6,0,7306,0,0,0,0,0,0,0,0,0
"2012-17","Marche",4,7,4782,1.46,0,0,0,0,7,2.61,0,0
"2012-17","Lazio",51,13,68283,0.19,0,0,3,0.51,7,0.15,3,0.21
"2012-17","Abruzzo",11,1,9265,0.11,0,0,1,0.37,0,0,0,0
"2012-17","Molise",13,20,15083,1.33,3,1.67,4,1.52,11,1.52,2,0.58
"2012-17","Campania",36,56,44876,1.25,16,5.65,15,2.06,22,0.78,3,0.45
"2012-17","Apulia",59,15,74350,0.2,3,0.63,1,0.1,9,0.19,2,0.15
"2012-17","Basilicata",0,0,0,0,0,0,0,0,0,0,0,0
"2012-17","Calabria",8,10,10221,0.98,0,0,0,0,9,1.73,1,0.6
"2012-17","Sicily",37,31,48206,0.64,0,0,2,1.16,20,0.57,9,0.82
"2012-17","Sardinia",1,0,1430,0,0,0,0,0,0,0,0,0
